timestamp,mac,rssi,origem
2025-04-05 15:31:52.061099,56:4b:54:3b:84:8f,-62.0,-62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:52.070428,a0:de:0f:60:67:8d,-82.0,-82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:52.075525,dc:4f:22:fa:54:46,-72.0,-72 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:52.091741,30:cc:21:14:be:83,-17.0,-17 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:52.114092,22:55:7e:84:10:17,-73.0,-73 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:52.194911,50:8a:06:fc:81:4d,-54.0,-54 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:52.285089,54:4b:54:24:74:37,-83.0,-83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:52.299705,56:4b:54:34:74:37,-83.0,-83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:52.459740,52:9f:14:d9:81:25,-78.0,-78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.013653,30:cc:21:14:be:83,-17.0,-17 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.032093,54:4b:54:24:74:37,-82.0,-82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.073681,54:4b:54:2b:84:8f,-62.0,-62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.085105,56:4b:54:3b:84:8f,-62.0,-62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.218818,50:8a:06:fc:81:4d,-53.0,-53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.376581,22:55:7e:84:10:17,-71.0,-71 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.420929,a0:de:0f:60:67:88,-82.0,-82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.462173,b8:c6:aa:72:e5:fa,-41.0,-41 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.504018,a0:de:0f:60:67:8d,-83.0,-83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.528659,dc:4f:22:fa:54:46,-76.0,-76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.627806,1e:98:11:c5:8f:2f,-47.0,-47 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.744860,52:9f:14:d9:81:25,-81.0,-81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:53.855301,00:e0:20:5c:07:c5,-84.0,-84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:54.006699,56:4b:54:3b:84:8f,-62.0,-62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:54.017601,54:4b:54:24:74:37,-83.0,-83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:54.037172,30:cc:21:14:be:83,-17.0,-17 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:54.097684,54:4b:54:2b:84:8f,-62.0,-62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:54.242679,50:8a:06:fc:81:4d,-53.0,-53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:54.549633,f6:39:ed:47:35:e6,-83.0,-83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:54.717711,52:9f:14:d9:81:25,-80.0,-80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:54.733560,a0:de:0f:60:67:8d,-82.0,-82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:54.857285,dc:4f:22:fa:54:46,-73.0,-73 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.002996,54:4b:54:24:74:37,-84.0,-84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.019331,54:4b:54:2b:84:8f,-62.0,-62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.030721,56:4b:54:3b:84:8f,-62.0,-62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.040301,50:8a:06:fc:81:4d,-58.0,-58 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.054573,30:cc:21:14:be:83,-19.0,-19 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.059298,a0:de:0f:60:67:88,-80.0,-80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.063049,dc:4f:22:fa:54:46,-74.0,-74 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.149091,a0:de:0f:60:67:8d,-84.0,-84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.655689,52:9f:14:d9:81:25,-78.0,-78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.908869,22:55:7e:84:10:17,-68.0,-68 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.912098,b8:c6:aa:72:e5:fa,-41.0,-41 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:55.915001,02:e0:20:0c:07:c5,-84.0,-84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:56.001320,54:4b:54:24:74:37,-84.0,-84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:56.043288,54:4b:54:2b:84:8f,-62.0,-62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:56.054709,56:4b:54:3b:84:8f,-62.0,-62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:56.065182,dc:4f:22:fa:54:46,-73.0,-73 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:56.084999,30:cc:21:14:be:83,-17.0,-17 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:56.156813,b8:c6:aa:72:e5:fa,-41.0,-41 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:56.168070,22:55:7e:84:10:17,-70.0,-70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:56.179425,f6:95:4e:a9:92:0c,-71.0,-71 dBm | Origem: Cliente desconhecido
